10240,14208,-14208,0,0.341903,0.525647,0,0,1,1,
10112,14336,-14336,0,0.33763,0.521376,0,0,1,1,
10112,14208,-14208,0,0.337631,0.525648,0,0,1,1,
12288,14208,-14208,0,0.410254,0.525628,0,0,1,1,
12160,14336,-14336,0,0.405981,0.521357,0,0,1,1,
12160,14208,-14208,0,0.405982,0.525629,0,0,1,1,
26624,12160,-12160,0,0.888718,0.593841,0,0,1,1,
26496,12288,-12288,0,0.884445,0.58957,0,0,1,1,
26496,12160,-12160,0,0.884447,0.593842,0,0,1,1,
26624,10112,-10112,0,0.88874,0.66219,0,0,1,1,
26496,10240,-10240,0,0.884467,0.65792,0,0,1,1,
26496,10112,-10112,0,0.884468,0.662192,0,0,1,1,
28672,10112,-10112,0,0.95709,0.662168,0,0,1,1,
28544,10240,-10240,0,0.952816,0.657898,0,0,1,1,
28544,10112,-10112,0,0.952818,0.66217,0,0,1,1,
26624,16256,-16256,0,0.888677,0.457145,0,0,1,1,
26496,16384,-16384,0,0.884404,0.452875,0,0,1,1,
26496,16256,-16256,0,0.884405,0.457146,0,0,1,1,
26624,14208,-14208,0,0.888697,0.525492,0,0,1,1,
26496,14336,-14336,0,0.884424,0.521222,0,0,1,1,
26496,14208,-14208,0,0.884426,0.525494,0,0,1,1,
28672,14208,-14208,0,0.957045,0.525471,0,0,1,1,
28544,14336,-14336,0,0.952772,0.521201,0,0,1,1,
28544,14208,-14208,0,0.952773,0.525472,0,0,1,1,
22528,12160,-12160,0,0.75202,0.593882,0,0,1,1,
22400,12288,-12288,0,0.747747,0.589611,0,0,1,1,
22400,12160,-12160,0,0.747749,0.593883,0,0,1,1,
22528,10112,-10112,0,0.75204,0.662231,0,0,1,1,
22400,10240,-10240,0,0.747767,0.657961,0,0,1,1,
22400,10112,-10112,0,0.747768,0.662232,0,0,1,1,
24576,10112,-10112,0,0.82039,0.662211,0,0,1,1,
24448,10240,-10240,0,0.816117,0.657941,0,0,1,1,
24448,10112,-10112,0,0.816118,0.662212,0,0,1,1,
18432,12160,-12160,0,0.615322,0.593921,0,0,1,1,
18304,12288,-12288,0,0.611049,0.58965,0,0,1,1,
18304,12160,-12160,0,0.61105,0.593922,0,0,1,1,
18432,10112,-10112,0,0.615341,0.66227,0,0,1,1,
18304,10240,-10240,0,0.611068,0.658,0,0,1,1,
18304,10112,-10112,0,0.611069,0.662271,0,0,1,1,
20480,10112,-10112,0,0.683691,0.662251,0,0,1,1,
20352,10240,-10240,0,0.679417,0.65798,0,0,1,1,
20352,10112,-10112,0,0.679419,0.662252,0,0,1,1,
18432,16256,-16256,0,0.615284,0.457222,0,0,1,1,
18304,16384,-16384,0,0.611011,0.452951,0,0,1,1,
18304,16256,-16256,0,0.611012,0.457223,0,0,1,1,
18432,14208,-14208,0,0.615303,0.525571,0,0,1,1,
18304,14336,-14336,0,0.61103,0.521301,0,0,1,1,
18304,14208,-14208,0,0.611031,0.525572,0,0,1,1,
20480,14208,-14208,0,0.683652,0.525552,0,0,1,1,
20352,14336,-14336,0,0.679379,0.521282,0,0,1,1,
20352,14208,-14208,0,0.67938,0.525554,0,0,1,1,
22528,3968,-3968,0,0.752099,0.867283,0,0,1,1,
22400,4096,-4096,0,0.747826,0.863012,0,0,1,1,
22400,3968,-3968,0,0.747827,0.867284,0,0,1,1,
22528,1920,-1920,0,0.752118,0.935634,0,0,1,1,
22400,2048,-2048,0,0.747845,0.931363,0,0,1,1,
22400,1920,-1920,0,0.747846,0.935635,0,0,1,1,
24576,1920,-1920,0,0.82047,0.935616,0,0,1,1,
24448,2048,-2048,0,0.816197,0.931345,0,0,1,1,
24448,1920,-1920,0,0.816198,0.935617,0,0,1,1,
18432,3968,-3968,0,0.615398,0.86732,0,0,1,1,
18304,4096,-4096,0,0.611125,0.863049,0,0,1,1,
18304,3968,-3968,0,0.611126,0.867321,0,0,1,1,
18432,1920,-1920,0,0.615416,0.93567,0,0,1,1,
18304,2048,-2048,0,0.611143,0.931399,0,0,1,1,
18304,1920,-1920,0,0.611144,0.935671,0,0,1,1,
20480,1920,-1920,0,0.683766,0.935652,0,0,1,1,
20352,2048,-2048,0,0.679493,0.931381,0,0,1,1,
20352,1920,-1920,0,0.679494,0.935653,0,0,1,1,
18432,8064,-8064,0,0.61536,0.73062,0,0,1,1,
18304,8192,-8192,0,0.611087,0.726349,0,0,1,1,
18304,8064,-8064,0,0.611088,0.730621,0,0,1,1,
18432,6016,-6016,0,0.615379,0.79897,0,0,1,1,
18304,6144,-6144,0,0.611106,0.794699,0,0,1,1,
18304,6016,-6016,0,0.611107,0.798971,0,0,1,1,
20480,6016,-6016,0,0.683729,0.798951,0,0,1,1,
20352,6144,-6144,0,0.679456,0.79468,0,0,1,1,
20352,6016,-6016,0,0.679457,0.798952,0,0,1,1,
26624,3968,-3968,0,0.888803,0.867243,0,0,1,1,
26496,4096,-4096,0,0.884529,0.862973,0,0,1,1,
26496,3968,-3968,0,0.884531,0.867245,0,0,1,1,
26624,1920,-1920,0,0.888823,0.935597,0,0,1,1,
26496,2048,-2048,0,0.884549,0.931326,0,0,1,1,
26496,1920,-1920,0,0.884551,0.935598,0,0,1,1,
28672,1920,-1920,0,0.957177,0.935576,0,0,1,1,
28544,2048,-2048,0,0.952903,0.931305,0,0,1,1,
28544,1920,-1920,0,0.952905,0.935577,0,0,1,1,
26624,8064,-8064,0,0.888761,0.73054,0,0,1,1,
26496,8192,-8192,0,0.884488,0.72627,0,0,1,1,
26496,8064,-8064,0,0.884489,0.730542,0,0,1,1,
26624,6016,-6016,0,0.888782,0.798891,0,0,1,1,
26496,6144,-6144,0,0.884509,0.794621,0,0,1,1,
26496,6016,-6016,0,0.88451,0.798893,0,0,1,1,
28672,6016,-6016,0,0.957134,0.79887,0,0,1,1,
28544,6144,-6144,0,0.95286,0.794599,0,0,1,1,
28544,6016,-6016,0,0.952862,0.798871,0,0,1,1,
6144,12160,-12160,0,0.205221,0.594037,0,0,1,1,
6016,12288,-12288,0,0.200948,0.589766,0,0,1,1,
6016,12160,-12160,0,0.20095,0.594038,0,0,1,1,
6144,10112,-10112,0,0.205242,0.662387,0,0,1,1,
6016,10240,-10240,0,0.200969,0.658117,0,0,1,1,
6016,10112,-10112,0,0.20097,0.662389,0,0,1,1,
8192,10112,-10112,0,0.273592,0.662367,0,0,1,1,
8064,10240,-10240,0,0.269319,0.658096,0,0,1,1,
8064,10112,-10112,0,0.26932,0.662368,0,0,1,1,
2048,12160,-12160,0,0.068519,0.59408,0,0,1,1,
1920,12288,-12288,0,0.064246,0.58981,0,0,1,1,
1920,12160,-12160,0,0.064247,0.594082,0,0,1,1,
2048,10112,-10112,0,0.068542,0.662431,0,0,1,1,
1920,10240,-10240,0,0.064269,0.658161,0,0,1,1,
1920,10112,-10112,0,0.06427,0.662432,0,0,1,1,
4096,10112,-10112,0,0.136892,0.662409,0,0,1,1,
3968,10240,-10240,0,0.132619,0.658138,0,0,1,1,
3968,10112,-10112,0,0.13262,0.66241,0,0,1,1,
2048,16256,-16256,0,0.068475,0.457375,0,0,1,1,
1920,16384,-16384,0,0.064201,0.453104,0,0,1,1,
1920,16256,-16256,0,0.064203,0.457376,0,0,1,1,
2048,14208,-14208,0,0.068497,0.525728,0,0,1,1,
1920,14336,-14336,0,0.064223,0.521458,0,0,1,1,
1920,14208,-14208,0,0.064225,0.52573,0,0,1,1,
4096,14208,-14208,0,0.136849,0.525707,0,0,1,1,
3968,14336,-14336,0,0.132576,0.521436,0,0,1,1,
3968,14208,-14208,0,0.132577,0.525708,0,0,1,1,
6144,3968,-3968,0,0.205304,0.867434,0,0,1,1,
6016,4096,-4096,0,0.201031,0.863164,0,0,1,1,
6016,3968,-3968,0,0.201033,0.867435,0,0,1,1,
6144,1920,-1920,0,0.205325,0.935781,0,0,1,1,
6016,2048,-2048,0,0.201052,0.931511,0,0,1,1,
6016,1920,-1920,0,0.201053,0.935783,0,0,1,1,
8192,1920,-1920,0,0.273672,0.935762,0,0,1,1,
8064,2048,-2048,0,0.269399,0.931491,0,0,1,1,
8064,1920,-1920,0,0.2694,0.935763,0,0,1,1,
2048,3968,-3968,0,0.06861,0.867476,0,0,1,1,
1920,4096,-4096,0,0.064337,0.863206,0,0,1,1,
1920,3968,-3968,0,0.064338,0.867478,0,0,1,1,
2048,1920,-1920,0,0.068631,0.935823,0,0,1,1,
1920,2048,-2048,0,0.064358,0.931552,0,0,1,1,
1920,1920,-1920,0,0.06436,0.935824,0,0,1,1,
4096,1920,-1920,0,0.136978,0.935802,0,0,1,1,
3968,2048,-2048,0,0.132705,0.931531,0,0,1,1,
3968,1920,-1920,0,0.132706,0.935803,0,0,1,1,
2048,8064,-8064,0,0.068565,0.73078,0,0,1,1,
1920,8192,-8192,0,0.064292,0.72651,0,0,1,1,
1920,8064,-8064,0,0.064293,0.730782,0,0,1,1,
2048,6016,-6016,0,0.068588,0.799129,0,0,1,1,
1920,6144,-6144,0,0.064314,0.794859,0,0,1,1,
1920,6016,-6016,0,0.064316,0.79913,0,0,1,1,
4096,6016,-6016,0,0.136936,0.799107,0,0,1,1,
3968,6144,-6144,0,0.132663,0.794837,0,0,1,1,
3968,6016,-6016,0,0.132664,0.799108,0,0,1,1,
14336,3968,-3968,0,0.478698,0.867357,0,0,1,1,
14208,4096,-4096,0,0.474425,0.863086,0,0,1,1,
14208,3968,-3968,0,0.474427,0.867358,0,0,1,1,
14336,1920,-1920,0,0.478717,0.935706,0,0,1,1,
14208,2048,-2048,0,0.474444,0.931435,0,0,1,1,
14208,1920,-1920,0,0.474445,0.935707,0,0,1,1,
16384,1920,-1920,0,0.547066,0.935688,0,0,1,1,
16256,2048,-2048,0,0.542793,0.931417,0,0,1,1,
16256,1920,-1920,0,0.542794,0.935689,0,0,1,1,
10240,3968,-3968,0,0.342001,0.867394,0,0,1,1,
10112,4096,-4096,0,0.337728,0.863124,0,0,1,1,
10112,3968,-3968,0,0.337729,0.867396,0,0,1,1,
10240,1920,-1920,0,0.34202,0.935743,0,0,1,1,
10112,2048,-2048,0,0.337747,0.931472,0,0,1,1,
10112,1920,-1920,0,0.337748,0.935744,0,0,1,1,
12288,1920,-1920,0,0.410368,0.935724,0,0,1,1,
12160,2048,-2048,0,0.406095,0.931453,0,0,1,1,
12160,1920,-1920,0,0.406096,0.935725,0,0,1,1,
10240,8064,-8064,0,0.341962,0.730697,0,0,1,1,
10112,8192,-8192,0,0.337689,0.726426,0,0,1,1,
10112,8064,-8064,0,0.33769,0.730698,0,0,1,1,
10240,6016,-6016,0,0.341981,0.799046,0,0,1,1,
10112,6144,-6144,0,0.337708,0.794775,0,0,1,1,
10112,6016,-6016,0,0.33771,0.799047,0,0,1,1,
12288,6016,-6016,0,0.41033,0.799026,0,0,1,1,
12160,6144,-6144,0,0.406057,0.794756,0,0,1,1,
12160,6016,-6016,0,0.406059,0.799028,0,0,1,1,
6144,18304,-18304,0,0.205162,0.388981,0,0,1,1,
6016,18432,-18432,0,0.200888,0.38471,0,0,1,1,
6016,18304,-18304,0,0.200889,0.388982,0,0,1,1,
8192,18304,-18304,0,0.273514,0.388963,0,0,1,1,
8064,18432,-18432,0,0.269241,0.384692,0,0,1,1,
8064,18304,-18304,0,0.269242,0.388964,0,0,1,1,
2048,18304,-18304,0,0.068454,0.389021,0,0,1,1,
1920,18432,-18432,0,0.06418,0.38475,0,0,1,1,
1920,18304,-18304,0,0.064182,0.389022,0,0,1,1,
4096,18304,-18304,0,0.136808,0.389001,0,0,1,1,
3968,18432,-18432,0,0.132535,0.38473,0,0,1,1,
3968,18304,-18304,0,0.132536,0.389002,0,0,1,1,
14336,18304,-18304,0,0.478567,0.388909,0,0,1,1,
14208,18432,-18432,0,0.474294,0.384638,0,0,1,1,
14208,18304,-18304,0,0.474295,0.38891,0,0,1,1,
16384,18304,-18304,0,0.546917,0.388891,0,0,1,1,
16256,18432,-18432,0,0.542644,0.38462,0,0,1,1,
16256,18304,-18304,0,0.542645,0.388892,0,0,1,1,
10240,18304,-18304,0,0.341866,0.388944,0,0,1,1,
10112,18432,-18432,0,0.337593,0.384673,0,0,1,1,
10112,18304,-18304,0,0.337594,0.388945,0,0,1,1,
12288,18304,-18304,0,0.410217,0.388927,0,0,1,1,
12160,18432,-18432,0,0.405944,0.384656,0,0,1,1,
12160,18304,-18304,0,0.405945,0.388928,0,0,1,1,
22528,18304,-18304,0,0.751963,0.388837,0,0,1,1,
22400,18432,-18432,0,0.74769,0.384566,0,0,1,1,
22400,18304,-18304,0,0.747691,0.388838,0,0,1,1,
24576,18304,-18304,0,0.82031,0.388818,0,0,1,1,
24448,18432,-18432,0,0.816037,0.384548,0,0,1,1,
24448,18304,-18304,0,0.816038,0.388819,0,0,1,1,
18432,18304,-18304,0,0.615266,0.388873,0,0,1,1,
18304,18432,-18432,0,0.610993,0.384602,0,0,1,1,
18304,18304,-18304,0,0.610994,0.388874,0,0,1,1,
20480,18304,-18304,0,0.683615,0.388855,0,0,1,1,
20352,18432,-18432,0,0.679342,0.384584,0,0,1,1,
20352,18304,-18304,0,0.679343,0.388856,0,0,1,1,
26624,18304,-18304,0,0.888656,0.388798,0,0,1,1,
26496,18432,-18432,0,0.884383,0.384528,0,0,1,1,
26496,18304,-18304,0,0.884384,0.3888,0,0,1,1,
28672,18304,-18304,0,0.957002,0.388778,0,0,1,1,
28544,18432,-18432,0,0.952729,0.384507,0,0,1,1,
28544,18304,-18304,0,0.95273,0.388779,0,0,1,1,
14336,8064,-8064,0,0.478661,0.730658,0,0,1,1,
14208,8192,-8192,0,0.474388,0.726387,0,0,1,1,
14208,8064,-8064,0,0.474389,0.730659,0,0,1,1,
14336,6016,-6016,0,0.47868,0.799007,0,0,1,1,
14208,6144,-6144,0,0.474407,0.794737,0,0,1,1,
14208,6016,-6016,0,0.474408,0.799009,0,0,1,1,
16384,6016,-6016,0,0.547029,0.798989,0,0,1,1,
16256,6144,-6144,0,0.542756,0.794718,0,0,1,1,
16256,6016,-6016,0,0.542757,0.79899,0,0,1,1,
6144,8064,-8064,0,0.205263,0.730737,0,0,1,1,
6016,8192,-8192,0,0.20099,0.726467,0,0,1,1,
6016,8064,-8064,0,0.200991,0.730738,0,0,1,1,
6144,6016,-6016,0,0.205284,0.799086,0,0,1,1,
6016,6144,-6144,0,0.201011,0.794815,0,0,1,1,
6016,6016,-6016,0,0.201012,0.799087,0,0,1,1,
8192,6016,-6016,0,0.273633,0.799066,0,0,1,1,
8064,6144,-6144,0,0.269359,0.794795,0,0,1,1,
8064,6016,-6016,0,0.269361,0.799067,0,0,1,1,
6144,16256,-16256,0,0.205181,0.457334,0,0,1,1,
6016,16384,-16384,0,0.200908,0.453063,0,0,1,1,
6016,16256,-16256,0,0.200909,0.457335,0,0,1,1,
6144,14208,-14208,0,0.205201,0.525686,0,0,1,1,
6016,14336,-14336,0,0.200928,0.521415,0,0,1,1,
6016,14208,-14208,0,0.200929,0.525687,0,0,1,1,
8192,14208,-14208,0,0.273552,0.525666,0,0,1,1,
8064,14336,-14336,0,0.269279,0.521395,0,0,1,1,
8064,14208,-14208,0,0.26928,0.525667,0,0,1,1,
22528,8064,-8064,0,0.75206,0.730581,0,0,1,1,
22400,8192,-8192,0,0.747787,0.726311,0,0,1,1,
22400,8064,-8064,0,0.747788,0.730582,0,0,1,1,
22528,6016,-6016,0,0.75208,0.798932,0,0,1,1,
22400,6144,-6144,0,0.747807,0.794661,0,0,1,1,
22400,6016,-6016,0,0.747808,0.798933,0,0,1,1,
24576,6016,-6016,0,0.820431,0.798912,0,0,1,1,
24448,6144,-6144,0,0.816158,0.794641,0,0,1,1,
24448,6016,-6016,0,0.816159,0.798913,0,0,1,1,
22528,16256,-16256,0,0.751981,0.457185,0,0,1,1,
22400,16384,-16384,0,0.747708,0.452914,0,0,1,1,
22400,16256,-16256,0,0.74771,0.457186,0,0,1,1,
22528,14208,-14208,0,0.752001,0.525533,0,0,1,1,
22400,14336,-14336,0,0.747728,0.521262,0,0,1,1,
22400,14208,-14208,0,0.747729,0.525534,0,0,1,1,
24576,14208,-14208,0,0.820349,0.525513,0,0,1,1,
24448,14336,-14336,0,0.816076,0.521243,0,0,1,1,
24448,14208,-14208,0,0.816077,0.525514,0,0,1,1,
14336,16256,-16256,0,0.478585,0.457259,0,0,1,1,
14208,16384,-16384,0,0.474312,0.452988,0,0,1,1,
14208,16256,-16256,0,0.474313,0.45726,0,0,1,1,
14336,14208,-14208,0,0.478604,0.525609,0,0,1,1,
14208,14336,-14336,0,0.474331,0.521338,0,0,1,1,
14208,14208,-14208,0,0.474332,0.52561,0,0,1,1,
16384,14208,-14208,0,0.546953,0.52559,0,0,1,1,
16256,14336,-14336,0,0.54268,0.521319,0,0,1,1,
16256,14208,-14208,0,0.542682,0.525591,0,0,1,1,
15360,14208,-14208,0,0.512779,0.525599,0,0,1,1,
15232,14336,-14336,0,0.508506,0.521329,0,0,1,1,
15232,14208,-14208,0,0.508507,0.525601,0,0,1,1,
15360,13184,-13184,0,0.512788,0.559774,0,0,1,1,
15232,13312,-13312,0,0.508515,0.555504,0,0,1,1,
15232,13184,-13184,0,0.508516,0.559775,0,0,1,1,
16384,13184,-13184,0,0.546963,0.559765,0,0,1,1,
16256,13312,-13312,0,0.54269,0.555494,0,0,1,1,
16256,13184,-13184,0,0.542691,0.559766,0,0,1,1,
13312,14208,-14208,0,0.444429,0.525618,0,0,1,1,
13184,14336,-14336,0,0.440156,0.521347,0,0,1,1,
13184,14208,-14208,0,0.440157,0.525619,0,0,1,1,
13312,13184,-13184,0,0.444438,0.559793,0,0,1,1,
13184,13312,-13312,0,0.440165,0.555522,0,0,1,1,
13184,13184,-13184,0,0.440166,0.559794,0,0,1,1,
14336,13184,-13184,0,0.478613,0.559784,0,0,1,1,
14208,13312,-13312,0,0.47434,0.555513,0,0,1,1,
14208,13184,-13184,0,0.474341,0.559785,0,0,1,1,
13312,16256,-16256,0,0.44441,0.457268,0,0,1,1,
13184,16384,-16384,0,0.440137,0.452997,0,0,1,1,
13184,16256,-16256,0,0.440138,0.457269,0,0,1,1,
13312,15232,-15232,0,0.444419,0.491443,0,0,1,1,
13184,15360,-15360,0,0.440146,0.487172,0,0,1,1,
13184,15232,-15232,0,0.440148,0.491444,0,0,1,1,
14336,15232,-15232,0,0.478594,0.491434,0,0,1,1,
14208,15360,-15360,0,0.474321,0.487163,0,0,1,1,
14208,15232,-15232,0,0.474323,0.491435,0,0,1,1,
29696,14208,-14208,0,0.991219,0.52546,0,0,1,1,
29568,14336,-14336,0,0.986946,0.52119,0,0,1,1,
29568,14208,-14208,0,0.986947,0.525461,0,0,1,1,
29696,13184,-13184,0,0.99123,0.559634,0,0,1,1,
29568,13312,-13312,0,0.986957,0.555363,0,0,1,1,
29568,13184,-13184,0,0.986958,0.559635,0,0,1,1,
29696,16256,-16256,0,0.991197,0.457113,0,0,1,1,
29568,16384,-16384,0,0.986924,0.452843,0,0,1,1,
29568,16256,-16256,0,0.986925,0.457114,0,0,1,1,
29696,15232,-15232,0,0.991208,0.491286,0,0,1,1,
29568,15360,-15360,0,0.986935,0.487016,0,0,1,1,
29568,15232,-15232,0,0.986936,0.491288,0,0,1,1,
23552,14208,-14208,0,0.786175,0.525523,0,0,1,1,
23424,14336,-14336,0,0.781902,0.521253,0,0,1,1,
23424,14208,-14208,0,0.781903,0.525524,0,0,1,1,
23552,13184,-13184,0,0.786185,0.559697,0,0,1,1,
23424,13312,-13312,0,0.781912,0.555427,0,0,1,1,
23424,13184,-13184,0,0.781913,0.559699,0,0,1,1,
24576,13184,-13184,0,0.820359,0.559687,0,0,1,1,
24448,13312,-13312,0,0.816086,0.555417,0,0,1,1,
24448,13184,-13184,0,0.816087,0.559689,0,0,1,1,
21504,14208,-14208,0,0.717826,0.525543,0,0,1,1,
21376,14336,-14336,0,0.713553,0.521272,0,0,1,1,
21376,14208,-14208,0,0.713555,0.525544,0,0,1,1,
21504,13184,-13184,0,0.717836,0.559717,0,0,1,1,
21376,13312,-13312,0,0.713563,0.555447,0,0,1,1,
21376,13184,-13184,0,0.713564,0.559718,0,0,1,1,
22528,13184,-13184,0,0.752011,0.559707,0,0,1,1,
22400,13312,-13312,0,0.747737,0.555437,0,0,1,1,
22400,13184,-13184,0,0.747739,0.559709,0,0,1,1,
21504,16256,-16256,0,0.717807,0.457194,0,0,1,1,
21376,16384,-16384,0,0.713534,0.452924,0,0,1,1,
21376,16256,-16256,0,0.713535,0.457195,0,0,1,1,
21504,15232,-15232,0,0.717817,0.491368,0,0,1,1,
21376,15360,-15360,0,0.713544,0.487098,0,0,1,1,
21376,15232,-15232,0,0.713545,0.49137,0,0,1,1,
22528,15232,-15232,0,0.751991,0.491359,0,0,1,1,
22400,15360,-15360,0,0.747718,0.487088,0,0,1,1,
22400,15232,-15232,0,0.747719,0.49136,0,0,1,1,
23552,6016,-6016,0,0.786255,0.798922,0,0,1,1,
23424,6144,-6144,0,0.781982,0.794651,0,0,1,1,
23424,6016,-6016,0,0.781983,0.798923,0,0,1,1,
23552,4992,-4992,0,0.786265,0.833097,0,0,1,1,
23424,5120,-5120,0,0.781992,0.828827,0,0,1,1,
23424,4992,-4992,0,0.781993,0.833099,0,0,1,1,
24576,4992,-4992,0,0.820441,0.833088,0,0,1,1,
